978	1
980	2
981	1
982	1
983	2
985	2
988	1
989	1
990	2
992	1
993	2
995	1
1002	2
1003	3
1005	1
1006	2
1007	2
1008	1
1009	3
1010	1
1011	2
1013	2
1014	2
1015	1
1016	1
1017	4
1018	1
1021	2
1024	1
1025	1
1026	1
1027	2
1028	4
1029	1
1031	1
1032	1
1033	1
1035	2
1036	1
1037	1
1038	5
1040	2
1041	1
1047	2
1048	1
1049	1
1050	1
1051	2
1052	1
1053	1
1054	1
1056	2
1057	1
1058	1
1060	2
1061	5
1062	1
1063	2
1065	3
1066	1
1068	2
1071	1
1072	3
1074	2
1075	1
1076	1
1077	1
1079	1
1081	1
1083	2
1089	2
1090	2
1092	2
1094	1
1097	1
1098	1
1099	2
1104	1
1105	4
1106	1
1109	1
1110	1
1111	1
1112	1
1117	2
1120	4
1121	1
1122	1
1123	1
1125	1
1127	1
1128	2
1129	2
1130	1
1133	2
1134	1
1136	1
1138	1
1141	2
1142	2
1145	2
1147	2
1149	1
1151	1
1153	1
1156	2
1158	1
1159	1
1161	1
1162	1
1164	1
1165	2
1168	4
1169	1
1170	1
1171	1
1172	2
1173	1
1175	2
1176	3
1178	2
1179	1
1180	1
1181	1
1183	1
1184	2
1185	1
1186	1
1191	1
1192	1
1193	1
1194	1
1195	1
1197	3
1201	1
1202	2
1203	1
1204	1
1205	4
1206	1
1207	1
1209	2
1210	1
1211	3
1212	2
1213	3
1216	1
1217	1
1219	1
1220	1
1221	2
1222	2
1223	2
1225	3
1228	2
1233	2
1234	2
1235	2
1236	1
1238	1
1239	1
1241	2
1247	1
1248	1
1250	1
1253	2
1256	1
1257	2
1258	1
1259	1
1265	1
1266	1
1267	1
1269	1
1270	1
1271	1
1272	1
1273	1
1274	1
1275	1
1276	1
1278	2
1280	3
1283	2
1284	3
1286	1
1287	2
1288	2
1292	2
1293	1
1294	3
1297	2
1299	2
1300	1
1301	1
1302	4
1303	2
1304	3
1305	2
1306	1
1307	1
1308	2
1309	1
1310	1
1311	1
1312	1
1315	2
1316	1
1318	2
1319	1
1320	2
1321	3
1322	2
1325	3
1326	2
1327	1
1328	3
1329	2
1330	2
1331	1
1332	1
1334	2
1335	1
1337	2
1340	1
1341	1
1342	1
1344	4
1345	1
1348	4
1349	3
1350	1
1353	1
1354	2
1355	1
1357	1
1358	1
1360	3
1363	1
1364	2
1365	2
1366	1
1367	2
1371	1
1372	2
1375	1
1377	1
1378	2
1379	1
1381	1
1385	3
1389	1
1392	1
1393	2
1394	1
1395	3
1396	1
1397	1
1402	2
1403	1
1406	2
1407	1
1409	2
1412	1
1413	1
1414	1
1415	1
1417	1
1418	1
1421	2
1423	1
1427	1
1428	2
1431	3
1433	1
1435	1
1436	1
1437	5
1440	1
1441	1
1442	2
1444	1
1445	3
1446	1
1447	3
1448	3
1449	6
1451	1
1452	1
1454	4
1455	1
1457	1
1458	2
1459	1
1460	4
1462	1
1464	2
1465	2
1466	1
1467	2
1468	2
1469	1
1470	1
1473	2
1474	1
1476	1
1477	1
1478	1
1479	1
1480	2
1481	2
1484	1
1486	2
1487	1
1488	1
1489	2
1490	1
1492	1
1493	3
1494	1
1496	1
1498	1
1499	1
1503	2
1505	3
1507	4
1508	2
1509	2
1514	2
1515	3
1520	1
1521	1
1524	1
1526	2
1527	4
1529	1
1530	1
1531	1
1533	1
1534	1
1535	2
1536	1
1537	1
1538	2
1539	3
1540	1
1541	2
1542	1
1543	1
1544	2
1546	1
1547	1
1548	1
1550	2
1553	1
1554	1
1555	2
1556	1
1558	1
1560	2
1562	1
1563	1
1565	3
1566	1
1570	1
1571	1
1572	1
1573	1
1576	5
1577	2
1578	1
1580	1
1581	2
1583	1
1584	1
1585	1
1586	1
1588	1
1589	2
1591	1
1592	1
1593	1
1594	1
1595	4
1598	1
1599	3
1600	1
1601	1
1602	2
1604	1
1606	1
1607	1
1609	1
1611	2
1613	2
1614	2
1618	1
1620	3
1622	1
1624	1
1626	1
1628	1
1630	1
1631	1
1632	2
1633	3
1634	2
1636	2
1638	1
1639	1
1640	2
1641	2
1644	1
1645	3
1649	2
1650	2
1651	2
1652	2
1657	1
1659	1
1660	1
1661	1
1662	1
1663	2
1664	3
1665	1
1666	1
1668	2
1670	2
1674	1
1675	1
1676	2
1677	3
1679	1
1681	3
1683	1
1685	1
1686	1
1687	3
1690	2
1691	1
1693	1
1698	1
1699	1
1701	2
1704	1
1705	2
1707	2
1708	2
1710	1
1711	1
1712	1
1715	1
1716	1
1717	2
1718	3
1720	1
1722	1
1723	2
1724	1
1727	1
1728	1
1729	2
1730	3
1733	2
1734	1
1738	2
1741	4
1745	1
1747	2
1748	1
1750	1
1751	1
1752	1
1753	1
1754	1
1756	3
1757	1
1758	1
1759	4
1761	1
1762	1
1763	1
1764	2
1765	3
1769	3
1770	1
1772	1
1774	2
1775	1
1776	1
1778	1
1779	1
1781	1
1783	1
1784	1
1786	3
1788	1
1791	2
1793	2
1794	2
1795	2
1796	2
1798	2
1800	1
1801	1
1803	2
1806	2
1807	1
1808	1
1809	2
1813	2
1814	1
1815	2
1817	2
1820	2
1821	2
1822	2
1823	1
1825	1
1830	1
1831	1
1832	3
1833	1
1834	1
1838	3
1839	1
1841	3
1843	1
1845	1
1847	2
1850	1
1852	2
1853	2
1854	1
1855	1
1858	2
1859	2
1860	1
1861	2
1862	1
1863	1
1864	2
1865	2
1866	2
1867	1
1869	1
1870	3
1871	1
1874	1
1875	1
1876	3
1878	5
1879	1
1881	3
1882	2
1883	2
1884	2
1886	3
1888	1
1889	3
1890	2
1891	1
1892	2
1893	1
1894	2
1895	2
1899	4
1902	1
1904	1
1905	3
1906	1
1908	1
1909	2
1910	2
1912	1
1914	1
1915	1
1916	1
1918	1
1921	1
1922	3
1925	1
1926	2
1927	1
1928	1
1930	2
1931	1
1932	2
1933	2
1934	3
1935	1
1936	2
1937	2
1939	1
1943	1
1946	1
1947	2
1948	2
1951	1
1952	1
1954	1
1955	1
1957	1
1959	2
1960	2
1961	2
1963	3
1964	2
1965	1
1967	2
1968	2
1969	1
1970	4
1971	1
1973	5
1975	1
1977	1
1978	1
1979	3
1982	2
1983	1
1984	1
1987	1
1989	1
1991	2
1992	3
1993	1
2001	2
2002	2
2003	3
2006	4
2007	2
2008	2
2009	1
2011	1
2013	1
2015	2
2017	1
2018	3
2019	2
2022	1
2024	1
2025	1
2027	2
2028	2
2030	1
2032	2
2033	1
2034	2
2035	1
2037	2
2039	1
2040	1
2041	2
2042	1
2043	3
2044	1
2045	2
2046	2
2047	2
2048	1
2049	1
2050	1
2052	1
2053	1
2056	2
2057	1
2059	2
2060	3
2061	1
2062	1
2063	1
2064	2
2066	1
2067	1
2068	1
2069	1
2071	2
2073	1
2075	1
2076	2
2077	1
2080	2
2082	3
2083	1
2085	3
2087	2
2088	1
2089	1
2090	1
2091	1
2092	2
2093	1
2094	1
2096	2
2097	2
2098	3
2099	2
2100	1
2101	1
2103	2
2104	1
2107	1
2108	1
2109	1
2110	2
2111	1
2112	2
2113	1
2114	1
2115	1
2116	1
2117	3
2119	1
2120	2
2122	1
2124	2
2126	3
2127	1
2128	3
2129	2
2130	1
2131	3
2133	1
2135	1
2136	1
2137	3
2138	1
2139	3
2140	1
2142	1
2143	1
2145	1
2146	3
2148	1
2149	1
2150	1
2152	1
2154	1
2155	1
2156	1
2157	1
2158	1
2160	1
2161	3
2162	2
2163	1
2164	2
2165	2
2167	1
2170	1
2171	1
2175	1
2176	1
2177	1
2178	2
2179	3
2180	1
2181	2
2182	1
2185	1
2186	2
2189	2
2191	2
2192	1
2193	2
2195	1
2196	1
2197	1
2199	2
2200	2
2201	1
2203	2
2204	4
2205	3
2206	3
2208	3
2210	1
2211	2
2212	2
2213	3
2214	2
2216	5
2217	1
2219	2
2220	3
2222	3
2224	3
2225	1
2227	1
2229	1
2231	1
2232	2
2234	1
2235	4
2236	2
2238	2
2242	1
2243	1
2244	2
2245	1
2246	1
2247	1
2250	1
2251	1
2252	4
2253	2
2254	1
2255	1
2256	3
2257	1
2258	1
2259	1
2262	1
2264	1
2266	2
2269	1
2270	1
2271	3
2272	2
2275	1
2276	2
2277	3
2280	3
2281	1
2282	1
2284	1
2286	1
2288	1
2290	1
2291	1
2292	2
2293	4
2295	1
2296	2
2297	2
2299	1
2300	1
2301	1
2304	1
2306	1
2308	2
2309	2
2311	4
2315	2
2316	3
2317	1
2319	2
2320	1
2321	1
2323	1
2325	1
2327	2
2328	1
2329	2
2330	2
2332	1
2333	1
2336	1
2337	1
2338	1
2340	2
2341	1
2343	3
2345	2
2347	3
2349	1
2350	2
2352	1
2354	1
2356	1
2359	2
2360	1
2361	2
2363	1
2365	1
2366	3
2368	1
2373	2
2378	1
2379	2
2380	2
2381	1
2382	2
2385	1
2387	3
2391	2
2394	1
2395	1
2396	2
2398	1
2399	1
2400	2
2401	2
2402	2
2403	1
2404	1
2406	3
2407	1
2408	3
2409	1
2410	3
2411	1
2413	2
2414	1
2416	1
2417	2
2418	1
2420	3
2421	4
2422	1
2423	1
2425	1
2426	1
2427	1
2429	1
2431	3
2432	1
2435	1
2436	1
2437	2
2438	1
2440	1
2443	2
2445	1
2446	1
2447	3
2451	1
2453	3
2454	1
2455	1
2456	2
2457	2
2458	4
2460	1
2461	3
2462	1
2463	1
2464	1
2465	1
2466	3
2467	1
2468	2
2470	1
2471	1
2472	1
2473	2
2475	5
2476	1
2478	1
2481	1
2482	1
2483	3
2484	2
2487	2
2488	2
2489	1
2490	1
2491	3
2493	1
2497	3
2499	1
2500	1
2501	1
2503	1
2504	3
2505	2
2506	1
2507	2
2508	2
2509	1
2510	1
2511	2
2512	1
2513	2
2514	3
2515	1
2516	1
2517	1
2518	1
2524	1
2525	1
2526	2
2527	1
2528	1
2529	1
2530	1
2533	1
2534	1
2535	2
2538	1
2541	5
2544	1
2545	1
2547	1
2548	3
2550	3
2551	1
2553	1
2556	2
2560	2
2561	1
2563	2
2565	1
2567	2
2568	2
2569	2
2570	1
2571	1
2572	2
2573	1
2574	1
2577	2
2578	1
2579	2
2580	1
2581	1
2583	1
2584	1
2585	1
2587	1
2589	3
2590	2
2592	4
2593	4
2594	1
2596	1
2597	2
2599	1
2601	2
2602	1
2604	1
2605	1
2606	1
2608	1
2609	2
2612	2
2613	3
2615	2
2617	2
2618	1
2619	6
2621	3
2623	1
2624	3
2625	3
2626	1
2627	3
2629	1
2630	1
2631	1
2637	1
2639	1
2641	2
2642	1
2643	2
2644	1
2645	1
2646	3
2649	1
2650	1
2651	1
2656	1
2660	1
2663	2
2664	1
2666	1
2667	1
2668	1
2669	2
2672	1
2674	1
2675	1
2678	1
2679	1
2681	1
2682	2
2683	2
2684	3
2686	1
2687	1
2690	1
2691	1
2693	1
2694	1
2696	1
2697	1
2700	2
2704	2
2705	1
2706	1
2707	1
2708	2
2709	1
2710	1
2714	1
2716	1
2717	1
2718	5
2720	4
2721	1
2723	1
2725	1
2726	2
2727	1
2728	1
2730	1
2731	1
2732	1
2734	1
2736	2
2737	1
2738	1
2743	1
2744	1
2745	1
2747	1
2748	1
2749	2
2751	2
2753	1
2755	1
2756	1
2757	1
2758	1
2759	1
2760	3
2761	3
2762	1
2765	3
2768	2
2770	1
2772	1
2773	1
2774	3
2775	2
2776	1
2777	1
2779	1
2780	1
2781	4
2785	3
2786	2
2787	2
2788	1
2789	1
2790	1
2791	1
2792	2
2794	1
2797	2
2799	1
2801	1
2802	2
2804	1
2807	2
2809	1
2810	1
2814	3
2815	1
2817	3
2819	3
2820	2
2821	2
2822	1
2823	3
2824	2
2825	1
2826	1
2827	1
2828	2
2830	1
2831	2
2833	4
2834	1
2836	4
2837	1
2840	1
2841	2
2843	1
2844	1
2845	2
2846	1
2847	1
2848	2
2850	2
2851	2
2852	2
2854	1
2857	2
2858	1
2859	3
2860	1
2862	3
2863	4
2864	1
2866	2
2871	4
2872	1
2873	3
2874	2
2875	1
2877	3
2878	4
2881	2
2882	1
2883	1
2885	2
2886	1
2887	2
2888	2
2889	1
2890	1
2893	4
2894	3
2895	1
2896	3
2898	1
2899	1
2901	1
2903	1
2905	2
2906	2
2907	1
2910	2
2911	2
2913	2
2914	2
2915	1
2916	1
2917	3
2922	3
2924	1
2926	1
2927	2
2928	1
2929	1
2930	1
2931	1
2932	1
2934	1
2937	1
2940	2
2943	2
2945	2
2946	2
2948	1
2950	1
2953	1
2955	2
2956	1
2957	3
2959	2
2961	4
2962	1
2964	2
2965	1
2966	2
2967	1
2968	2
2971	2
2972	3
2973	3
2974	2
2977	2
2979	1
2980	1
2982	2
2985	1
2986	2
2987	1
2989	2
2990	1
2991	3
2992	3
2993	2
2994	4
2996	3
3000	4
3003	2
3005	1
3007	1
3009	2
3010	3
3011	1
3012	1
3014	1
3015	2
3016	2
3017	2
3018	2
3019	1
3021	1
3022	1
3023	2
3028	1
3030	1
3031	4
3033	2
3035	1
3036	1
3037	1
3038	2
3040	1
3041	2
3042	2
3044	1
3046	1
3047	1
3051	1
3054	1
3055	4
3057	3
3058	1
3059	1
3060	3
3061	2
3062	2
3064	2
3065	2
3066	3
3067	2
3070	1
3071	2
3072	1
3073	1
3077	1
3078	1
3082	2
3083	1
3084	2
3086	2
3087	1
3088	2
3090	2
3091	2
3093	1
3095	1
3097	1
3098	1
3099	1
3102	2
3105	3
3107	1
3108	3
3109	1
3113	4
3114	2
3115	1
3117	4
3120	1
3121	3
3122	1
3126	1
3127	2
3128	1
3129	1
3132	2
3137	1
3139	1
3140	1
3142	3
3144	3
3145	1
3146	1
3151	1
3152	2
3153	3
3154	1
3156	2
3157	2
3158	2
3160	2
3161	3
3164	2
3166	1
3167	1
3168	2
3171	2
3172	4
3173	1
3176	1
3177	1
3178	2
3179	1
3180	1
3181	1
3183	2
3185	2
3186	2
3189	1
3190	1
3191	1
3192	1
3193	1
3194	3
3196	1
3197	2
3198	1
3200	1
3201	2
3203	1
3207	1
3208	1
3210	1
3211	3
3212	2
3214	1
3215	1
3216	1
3217	1
3218	3
3219	2
3223	1
3226	1
3227	3
3228	1
3229	2
3230	1
3231	2
3233	1
3234	1
3240	1
3241	1
3242	2
3243	2
3244	1
3245	3
3246	2
3249	2
3251	1
3253	1
3254	1
3256	2
3258	1
3259	2
3261	2
3262	1
3263	1
3264	1
3265	1
3266	4
3267	4
3268	1
3269	2
3270	1
3276	1
3277	2
3278	1
3280	1
3284	1
3286	1
3287	2
3288	1
3289	3
3290	1
3292	1
3293	3
3294	3
3296	1
3297	1
3299	1
3300	1
3301	2
3302	1
3303	2
3306	1
3307	2
3308	1
3309	2
3310	1
3311	1
3315	1
3316	1
3317	2
3319	2
3321	1
3323	1
3325	4
3326	2
3327	3
3328	1
3329	2
3333	2
3334	1
3336	1
3337	2
3339	3
3340	1
3342	1
3343	1
3345	2
3346	1
3347	1
3348	1
3349	2
3353	2
3354	1
3355	3
3358	1
3360	1
3361	2
3362	2
3364	2
3367	1
3368	1
3369	2
3370	1
3371	2
3373	1
3374	3
3376	3
3377	1
3378	1
3380	1
3381	1
3382	4
3384	1
3387	1
3388	2
3389	3
3390	1
3391	1
3392	4
3394	1
3395	1
3397	1
3398	2
3400	1
3401	4
3403	2
3405	1
3407	1
3408	1
3410	1
3411	4
3415	1
3416	1
3418	2
3419	1
3420	2
3421	1
3423	1
3425	1
3430	1
3432	7
3433	1
3435	1
3436	2
3437	1
3440	1
3441	1
3443	2
3445	1
3446	1
3447	1
3448	2
3449	2
3452	1
3454	1
3455	1
3456	1
3457	1
3458	2
3459	1
3461	1
3464	2
3465	1
3466	2
3468	2
3471	2
3473	1
3474	1
3475	1
3476	1
3478	4
3479	1
3480	1
3481	4
3482	1
3483	1
3485	1
3486	1
3487	1
3488	2
3489	2
3490	3
3491	1
3492	1
3493	2
3494	1
3495	1
3497	2
3500	1
3502	1
3503	1
3506	2
3507	1
3510	2
3512	1
3513	2
3515	2
3516	1
3520	1
3523	1
3529	1
3530	2
3532	1
3534	1
3536	2
3538	1
3539	1
3540	1
3541	4
3542	1
3543	1
3545	1
3547	1
3548	1
3549	2
3551	3
3553	1
3554	1
3558	1
3560	1
3563	2
3564	1
3565	1
3566	1
3567	2
3568	4
3569	2
3570	1
3572	1
3573	1
3574	2
3575	2
3576	1
3577	1
3578	1
3580	1
3581	3
3583	2
3584	2
3587	1
3588	2
3590	1
3591	1
3593	1
3594	1
3595	5
3596	2
3597	2
3599	1
3600	1
3601	1
3603	1
3604	1
3606	1
3607	1
3608	1
3609	1
3610	1
3612	1
3614	2
3616	1
3618	1
3621	3
3622	2
3624	1
3625	2
3627	1
3628	1
3630	1
3631	3
3632	2
3633	1
3635	2
3637	1
3638	1
3640	2
3641	1
3642	1
3643	1
3644	1
3645	1
3647	2
3648	1
3649	1
3650	1
3651	2
3655	1
3656	1
3657	1
3658	2
3660	1
3662	3
3663	4
3664	2
3665	1
3666	1
3668	1
3669	2
3670	1
3671	1
3672	1
3673	3
3675	1
3676	1
3677	1
3678	1
3680	1
3681	2
3682	1
3683	4
3684	4
3685	1
3686	3
3687	1
3689	1
3691	1
3692	1
3693	3
3694	2
3695	3
3696	4
3697	1
3700	1
3701	2
3702	4
3703	1
3704	2
3705	1
3707	2
3708	1
3711	1
3712	2
3713	2
3715	1
3716	2
3717	1
3718	3
3721	2
3722	1
3723	2
3727	1
3728	1
3730	2
3732	1
3734	2
3737	1
3738	1
3740	2
3741	1
3743	1
3744	1
3747	3
3748	2
3750	1
3751	1
3752	1
3753	2
3754	2
3755	1
3758	1
3760	2
3763	1
3764	1
3766	2
3767	1
3768	3
3770	2
3772	2
3773	2
3774	3
3778	2
3779	2
3781	1
3782	2
3783	1
3784	1
3786	1
3788	2
3791	1
3793	1
3794	3
3796	2
3797	1
3800	1
3803	1
3805	1
3806	1
3807	1
3809	1
3811	1
3812	1
3815	1
3816	2
3817	2
3818	2
3819	3
3820	1
3821	1
3822	2
3823	1
3824	2
3825	1
3830	2
3831	1
3832	1
3833	1
3836	2
3837	2
3838	5
3840	4
3841	3
3843	1
3845	1
3848	1
3849	2
3850	1
3852	4
3854	3
3855	1
3856	1
3860	1
3861	2
3863	3
3865	2
3866	1
3869	2
3871	1
3872	1
3873	2
3875	2
3877	1
3878	1
3879	1
3880	3
3881	1
3882	1
3885	3
3889	1
3891	1
3892	2
3893	2
3894	1
3895	1
3897	1
3898	4
3900	1
3903	1
3904	1
3906	2
3907	1
3908	3
3910	1
3911	2
3912	3
3913	1
3914	1
3915	2
3917	4
3918	1
3920	2
3921	1
3922	3
3924	4
3927	1
3928	3
3930	1
3931	2
3933	3
3934	1
3935	2
3939	1
3940	2
3941	1
3942	1
3945	3
3946	2
3947	2
3948	2
3950	1
3954	2
3955	2
3956	1
3959	3
3961	1
3962	2
3963	1
3964	1
3966	3
3967	1
3969	1
3972	2
3973	1
3978	1
3980	2
3981	1
3982	1
3983	1
3985	1
3986	1
3987	5
3988	4
3989	1
3990	1
3993	2
3995	1
3996	1
3997	1
3998	4
3999	3
4000	1
4005	2
4006	1
4009	3
4012	2
4013	1
4015	1
4016	2
4017	1
4018	4
4019	1
4020	1
4021	1
4022	1
4023	1
4024	1
4026	1
4027	1
4028	2
4029	1
4030	1
4031	2
4033	1
4037	2
4039	1
4040	2
4044	1
4045	1
4046	2
4048	1
4049	1
4051	1
4052	2
4055	1
4057	3
4058	1
4060	2
4064	1
4066	1
4068	1
4069	1
4070	2
4073	1
4074	3
4075	1
4077	2
4078	3
4079	2
4080	1
4081	1
4083	2
4084	2
4086	1
4087	2
4088	2
4093	1
4094	1
4095	2
4097	3
4098	1
4099	2
4100	3
4101	1
4104	2
4108	1
4109	1
4110	2
4111	3
4112	1
4113	1
4114	1
4115	1
4116	2
4118	3
4119	2
4124	2
4125	1
4126	1
4128	2
4129	1
4133	1
4134	2
4135	1
4137	1
4138	2
4139	1
4142	1
4143	1
4144	1
4146	4
4147	1
4148	3
4150	1
4152	1
4153	1
4154	4
4157	1
4158	1
4159	1
4160	1
4161	2
4162	2
4163	4
4164	3
4167	1
4168	1
4169	1
4170	3
4172	2
4176	1
4178	2
4183	1
4184	3
4185	1
4186	2
4187	1
4188	1
4189	1
4191	2
4192	1
4193	3
4195	2
4197	1
4199	1
4201	2
4202	2
4203	1
4204	1
4206	3
4208	2
4209	1
4210	1
4211	1
4212	3
4213	1
4215	1
4217	1
4218	1
4219	2
4221	1
4224	1
4228	2
4229	1
4230	1
4231	1
4234	1
4235	1
4236	1
4240	1
4241	2
4242	5
4243	2
4244	1
4245	1
4246	1
4247	1
4248	1
4249	1
4250	2
4251	1
4252	1
4253	2
4255	2
4256	1
4258	1
4259	2
4260	1
4261	1
4262	1
4264	1
4265	1
4266	1
4268	2
4270	4
4271	1
4274	1
4276	1
4277	1
4279	2
4281	1
4283	1
4284	1
4286	3
4287	1
4289	1
4290	1
4292	1
4293	2
4294	1
4295	2
4296	2
4297	1
4298	1
4299	1
4301	1
4302	1
4303	6
4307	2
4311	1
4312	1
4313	2
4315	1
4316	1
4319	1
4321	1
4322	1
4323	5
4324	2
4326	1
4327	1
4329	1
4330	1
4331	1
4333	2
4334	4
4335	2
4336	2
4337	1
4340	2
4344	3
4347	2
4348	1
4350	1
4351	1
4353	1
4354	1
4355	1
4356	2
4358	3
4363	2
4364	1
4365	1
4367	2
4368	2
4369	2
4370	1
4372	2
4374	2
4375	3
4376	3
4377	1
4378	2
4380	2
4381	1
4382	1
4383	2
4385	1
4386	2
4387	3
4391	1
4392	2
4393	1
4394	1
4396	1
4397	2
4398	2
4401	1
4402	1
4404	1
4405	2
4407	1
4408	2
4411	1
4412	1
4413	1
4414	1
4415	2
4417	2
4418	1
4419	2
4421	2
4422	1
4423	2
4424	2
4425	2
4429	1
4430	1
4431	1
4439	1
4440	2
4442	1
4446	1
4447	2
4451	1
4452	2
4453	2
4454	4
4455	2
4456	1
4457	2
4458	2
4460	1
4462	1
4464	2
4466	1
4467	2
4468	1
4471	2
4477	5
4478	1
4479	2
4480	1
4482	1
4483	2
4485	2
4486	2
4488	1
4491	2
4492	1
4493	1
4494	2
4495	1
4496	1
4497	1
4498	1
4499	1
4501	1
4502	1
4504	2
4505	2
4507	1
4508	1
4510	1
4511	1
4513	1
4514	1
4515	1
4516	1
4518	1
4519	4
4520	2
4521	3
4522	1
4523	1
4524	2
4525	3
4526	1
4530	1
4532	1
4536	1
4537	1
4538	1
4539	1
4540	1
4543	1
4544	2
4546	1
4547	1
4548	3
4549	1
4550	2
4552	1
4553	2
4554	2
4556	1
4557	1
4558	1
4559	2
4561	1
4563	2
4564	2
4565	1
4566	1
4567	1
4568	1
4569	2
4572	1
4575	1
4577	1
4578	1
4579	2
4582	3
4583	1
4585	2
4586	3
4587	1
4590	2
4592	1
4593	1
4597	2
4600	1
4602	1
4603	2
4604	2
4607	1
4610	1
4611	1
4612	3
4613	3
4615	2
4618	1
4619	2
4620	3
4622	1
4623	1
4624	1
4625	1
4628	1
4629	1
4630	5
4631	2
4634	1
4635	1
4637	2
4638	1
